user_id
36577446
3705878
17086074
37889081
2961712
8811954
35340784
12740977
10490938
460447
9704288
2948197
32112959
38569188
33655530
17826624
405792
20052866
10017588
36276706
9699876
29852841
23545615
4608905
33848083
15107363
33986691
24731171
4740679
4800679
11876031
34301540
12834758
38512775
5618813
23043760
11114967
29216792
33205669
8811954
5432312
30377185
25388333
377801
2369468
6523125
804107
18425158
414164
37904307
10738637
18213860
25761268
12316354
28571509
31492151
14375194
12697758
20969428
18338055
7825407
33305788
17477930
15635518
8815899
4847665
22553801
36844599
20423754
8105319
3020616
33451080
777651
38215062
14258902
33369825
32391509
2312282
29806065
12972078
59064
27436926
33135626
33647591
2389343
12652496
32829947
1389959
33040803
30502069
10660977
3156731
15233639
18908783
2433896
30317443
19827912
1861782
8011880
18861947
37941245
35432349
24160291
6837689
36334951
15446589
11643995
31874026
33679881
5071232
18459414
3718960
32741328
2526890
36184814
30526313
22108019
38522742
26560082
33605986
34769825
6239331
5633992
18107406
7868755
720177
10871511
32252006
38303516
37980980
22067485
15873803
38517083
25287419
32685848
38144134
21318156
11048546
38007552
30297203
857193
13751890
36367434
22389741
4608830
11957257
20029807
3718960
10034131
10770508
14204922
10960732
3413319
4800679
35417481
1001658
4968968
18168088
37977135
20119904
32685848
35099986
35446494
37346738
36183596
4865480
36710754
32936040
12508134
517908
10332565
25057864
8011880
12335423
37928006
20173579
15580957
2447263
5191823
18221633
12152188
29730144
10910625
38106902
28066258
308832
12724865
10871511
9585835
21809804
9341176
32588486
22272205
22137376
28895543
17908473
312692
16865807
29850141
16324237
25426466
273722
12782307
33040601
32844175
9585835
30415988
29160271
36290958
37941245
19890093
9614018
36455090
19878697
29845855
24011958
5385017
244746
25888716
19021625
37812449
29642674
36250095
37325441
30323504
22952223
1199627
26639093
16395446
36577780
38428726
38437257
20024011
31391784
31647815
37565885
34624199
38260605
8811954
34772020
5681111
810595
35623760
29490558
2987692
862670
34602458
3645024
157649
22012443
28699377
30045000
10743827
11033438
35751583
10936429
34857051
4693588
30619506
37372001
30279010
31592903
27887148
30798475
35047973
3580404
1627724
2641027
36286853
19534213
34677923
13602993
15868864
31797949
37171269
37351856
17826624
6906570
896124
16911720
9173
1685334
36096147
18428009
9007881
18782299
22148738
2826306
37194390
14439046
34326578
31058297
35149872
929233
6675426
11157287
36861881
4196293
6752018
2595262
735199
4438915
6561571
22793114
16046851
244746
33480880
30254035
36894072
30810633
14765508
37311997
25426466
10503846
18923480
31347691
11129486
19182352
38567646
11708479
6914766
38262001
12710726
22753853
13094515
2816809
312692
13049197
38540324
13451642
32636779
8180107
1249731
676084
36519639
28523180
22850252
35113371
38619263
20290594
9023269
18861947
38463581
25852493
31240421
36727644
38081833
67327
8185935
28792308
7080246
13109196
36361014
9985879
594842
36631482
23346494
23650295
9451994
32368405
37762143
2330211
17582532
4778017
13239443
15580957
24961031
7225394
25153360
37795067
30641757
35451656
20508202
31969634
2871671
35680116
36920085
9422684
33130814
24594058
32513813
7520570
30949338
26041479
37895826
2860668
6445396
10300723
33163845
32112959
38255740
12093413
205003
33674576
30750332
4521006
38134669
30607169
6735668
30285585
25426466
19291724
31938751
18466302
14025789
3255992
16650475
33311865
2485497
19900114
16613713
36920085
24812206
31754825
33395355
22270870
15345982
21871730
38573635
35811758
810595
20565549
18195057
312944
38481567
35097858
34903483
3416977
9820890
32171261
37486861
37770398
26475456
33399751
12615066
16572427
30478547
30285585
19843034
6686907
1700098
34139322
36999914
36129905
25274773
9316939
32465209
13676278
15384657
4553883
226391
20543809
33701499
34938094
29852841
9251775
36489129
11757466
29930195
27344617
5979446
28073635
36844599
10406188
3008621
488027
19661937
32906898
670157
30440863
34857051
33853306
36334951
15669466
26087916
11733226
4274985
27285910
35149903
8969889
29873293
23200329
32948184
10300723
9004024
33098712
33051996
18796303
12765197
28383426
32126776
25238044
17069388
14827305
11033438
7847420
4262828
35932521
93916
26723465
38486525
35983295
5233353
155757
19026515
23613576
36336171
37884996
25238044
33679881
14321454
6667171
9304759
21877370
19630564
21369300
19329995
17886739
19630564
1777307
5887476
8178219
14955419
37904307
21624877
7743728
37949145
30526313
459070
10936429
10881579
24118119
25086628
37437229
20659551
10661316
892521
20252568
488027
25287419
15523271
31391784
3881848
15940889
14517294
25400984
9641631
34064709
18414821
31788643
29247928
33162900
156390
13077564
22538364
6265892
2312282
12941084
31797949
31647815
30156112
35751583
11855728
504989
4514115
13980561
4847665
16085268
15790471
343418
37061374
38614232
3302416
36361014
411701
29160271
25844285
30415988
31671215
9757616
38172940
765228
9497227
34262544
33138711
30619506
19135546
25400984
10936429
1386792
34150776
34258787
15603004
7080246
29201338
3413319
21153017
34262544
20228984
31785738
24847751
19582161
34318393
15980682
32515669
36063650
34276038
37899936
410461
5672007
3259863
35621572
365647
3477398
11403985
19948952
31505881
20505188
35235066
6523125
8815899
38463581
13138683
35057163
1627724
2104074
2078323
17826624
36334951
1001658
30500888
35932521
36051552
5736075
34857051
30576442
18953463
33472721
2987692
4288595
31218333
9704288
6906570
35292987
2332941
36057773
15740453
33125411
32685848
10871511
30820106
5206674
36419419
13638956
33244826
5191823
440704
37120084
34914529
1925876
31669108
32315572
31058297
7586622
33159344
13765280
38144134
30517300
25724662
28884729
36042992
3238807
24914348
713382
19630564
14719187
249307
26948276
18425158
29343985
10997971
1925876
32388321
27612436
22882296
19135546
37185890
3197426
38492179
25925582
35288527
3489075
37100696
14428634
3103371
12461541
36341498
32565727
10892125
24955695
38188933
19626865
37906121
37902042
37925946
72293
12303520
28792308
244746
37568798
6427835
5231486
21616489
37486861
38056025
18825346
2287020
862670
21423581
32365806
18042724
17889887
29940205
10061858
31558785
30629330
31586496
24955695
25963163
37502113
2041745
16480487
3955401
37922674
10503846
24525097
308832
19940158
12461541
5736075
25295466
15458097
10471351
34247730
28661551
35751554
32565727
765228
28573593
4213052
36966814
23269268
28047154
3720110
18796303
3761441
35833326
25556563
21878405
5597309
35479062
35226141
35589654
4740679
37617140
38062108
36591335
317509
26029111
19182352
23934052
30072190
30502069
7172109
29160271
16085268
37786118
35435054
28775258
2948197
23819354
38578325
17918072
33786166
3348933
36567842
5434608
34416602
37544321
28289127
9105747
8130691
12286094
36100044
25049301
738116
5727378
29446065
29502653
22137376
27278056
13196990
17700321
462714
12458164
2041745
17266266
4717026
31874026
37834057
37185890
14716125
20290594
38537682
20424698
3448549
34857051
28416838
32222154
37239421
38098726
4422248
18712131
36582225
32319618
22273827
9913009
30500888
26475456
37546373
25240570
31837547
13890477
15016380
12261124
2131943
38437467
735199
2961712
873019
10078453
15047181
33295577
2810230
35442789
2304120
2438361
13483811
12131110
15180074
33357299
30520364
34881845
423683
22287314
16842646
29490558
38475562
28414210
8037984
18705397
38215946
3489075
19826910
35589654
38395911
17631390
31147988
34165846
37369836
32790174
37863183
23524753
6494332
38184805
312669
34375774
37902042
34632473
30306631
1620439
10936429
33479702
666624
7160467
5686045
14799278
15603004
21760900
26885896
28200334
35113371
34044291
26960180
25891593
33050520
27860860
38499725
37762748
27798770
33853306
36385262
19661937
22558176
10694451
32126776
35670890
4500215
7848877
23461960
36528471
9850373
26511115
12637265
6561571
35697013
35251879
18923480
2332941
36367434
31788643
32565727
4539153
25083917
22389741
13451642
34649701
4991465
3667934
9774911
23224124
17433111
8859488
29277999
36688934
30804319
37125497
21709906
34776289
13638956
17310188
5191823
29852841
13841026
33292940
5782772
36630692
21595970
369658
37945330
2955070
29852841
34515699
1987509
3908707
32726216
31669108
37909804
9641790
5785178
37141373
2244943
2457351
27531178
35505589
33558080
36638521
14908077
29845739
2103696
3595037
32588486
36334951
33674061
31672285
37925741
29619156
5848154
18571536
15371230
29845058
29744664
34262544
26548520
36897910
24134009
25237852
216206
31538572
1233028
27482937
17644880
29136705
29681795
3413319
1328426
312692
31945553
37700941
4822882
24272230
6452830
308832
14746376
37955748
3238807
38599908
7016935
25042901
3489075
14103813
7604571
1653873
11894434
793811
33701499
37386294
6248386
7225394
13413058
28029038
31350368
19670271
49712
13689894
29942712
309924
12337228
38170220
17573186
38458797
12135382
24737430
25444078
37325441
37988847
31551597
11445523
21686090
1263864
29160271
18355978
16288267
19800447
25951539
5382836
28337483
35690394
36835519
35692924
19218617
1567547
27168818
14336782
6348104
10300723
21138059
30896813
31755343
33711253
28607249
33658311
36236382
5382836
35338502
36577994
11695300
28999500
14864955
901824
16043755
23826339
9498644
35578674
8011880
6686907
25316792
13031444
35596615
2393356
3450068
14239697
20301715
16069051
